Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-December-2019,277.00,278.05,255.25,268.20,265.565959019087234671,3158446,31275,838775741.00,210618,6.67,22.80,-8.80
10-December-2019,260.80,277.50,259.20,269.05,269.273335942628481352,3720034,42196,1001705965.00,266628,7.17,18.30,8.25
9-December-2019,275.00,277.15,254.00,259.00,266.173101854265505795,4028010,41195,1072147916.00,248362,6.17,23.15,-16.00
6-December-2019,287.25,295.20,270.25,272.40,279.490773363751205965,2626526,30632,734089783.00,279800,10.65,24.95,-14.85
5-December-2019,289.80,294.30,283.25,284.90,289.270240663424938719,1605728,24499,464489325.00,156376,9.74,11.05,-4.90
4-December-2019,290.95,297.95,282.50,288.25,290.419017333041181829,3121668,32619,906591753.00,192265,6.16,15.45,-2.70
3-December-2019,306.50,312.00,284.10,290.95,297.912702498060179526,4479796,48586,1334588133.00,278694,6.22,27.90,-15.55
2-December-2019,291.20,309.10,271.85,304.10,294.662276970499790388,7165644,82176,2111444977.00,332944,4.65,37.25,12.90
29-November-2019,357.00,376.80,279.40,290.35,333.922474091470249676,11408212,144855,3809458376.00,1470249,12.89,97.40,-66.65
28-November-2019,274.25,347.65,272.45,334.20,304.573991120079438969,10971945,106015,3341769079.00,1113810,10.15,75.20,59.95
27-November-2019,265.40,270.20,259.20,268.10,265.567053042298664715,2503436,26169,664830121.00,136231,5.44,11.00,2.70
26-November-2019,267.80,281.40,256.50,258.95,268.417113524196752089,4951429,53389,1329048280.00,437110,8.83,24.90,-8.85
25-November-2019,234.30,265.90,233.70,259.70,248.219293367197820139,4259723,41270,1057345433.00,492531,11.56,32.20,25.40
22-November-2019,236.00,244.85,231.50,237.00,239.027736750765550535,4193714,41441,1002413966.00,273245,6.52,13.35,1.00
21-November-2019,210.00,235.00,204.90,231.65,220.312489181490722870,4246195,39807,935489790.00,504531,11.88,30.10,21.65
20-November-2019,213.40,215.90,206.60,208.15,210.931041813626748641,2159033,18179,455407080.00,162509,7.53,9.30,-5.25
19-November-2019,210.00,217.90,210.00,212.70,213.821379902133097831,2076698,16441,444042432.00,164055,7.90,7.90,2.70
18-November-2019,204.90,215.80,200.50,208.65,208.601445146696262909,2832792,24283,590924505.00,198597,7.01,15.30,3.75
15-November-2019,213.55,218.80,207.55,210.30,212.455110020568462610,2897640,24892,615618425.00,206188,7.12,11.25,-3.25
14-November-2019,222.90,224.95,208.40,211.20,214.453143188137028409,3416547,28006,732689243.00,281291,8.23,16.55,-11.70
13-November-2019,240.25,245.40,215.10,218.30,229.955478577997105357,3820161,34542,878466951.00,525077,13.74,30.30,-21.95
11-November-2019,243.95,255.30,235.00,238.35,246.783388759224963627,3908823,34291,964632586.00,386302,9.88,20.30,-5.60
8-November-2019,237.90,260.00,228.55,241.80,244.753619788088466713,5400178,51783,1321713113.00,443601,8.21,31.45,3.90
7-November-2019,230.00,255.90,228.00,238.65,241.966076136952747300,6232427,59166,1508035906.00,519627,8.34,27.90,8.65
6-November-2019,228.00,238.35,216.00,219.25,226.203166080861096056,4064773,37405,919464522.00,524906,12.91,22.35,-8.75
5-November-2019,219.30,232.80,217.85,225.55,225.959825811761473006,3690031,30686,833798762.00,263704,7.15,14.95,6.25
4-November-2019,220.00,228.75,214.60,218.45,221.678243584758637419,3186513,31344,706380605.00,310892,9.76,14.15,-1.55
1-November-2019,208.10,231.60,207.65,218.55,220.072096469435197895,3920081,43688,862700444.00,273686,6.98,23.95,10.45
31-October-2019,215.80,219.95,204.25,206.60,211.474082546881053530,2981215,31504,630449707.00,299736,10.05,15.70,-9.20
30-October-2019,217.90,229.10,204.35,214.20,217.367814874514557626,3587707,33380,779852031.00,387220,10.79,24.75,-3.70
29-October-2019,190.00,230.50,186.15,218.05,212.871255559140146739,4041992,39760,860423912.00,333435,8.25,44.35,28.05
27-October-2019,192.00,192.00,188.00,189.20,189.809871642055697299,203026,3036,38536339.00,39837,19.62,4.00,-2.80
25-October-2019,202.00,206.35,181.60,186.00,189.803842926615078780,3325070,31796,631111064.00,290801,8.75,24.75,-16.00
24-October-2019,210.00,218.75,196.15,200.00,209.465923892128711405,3513224,33346,735900711.00,269345,7.67,22.60,-10.00
23-October-2019,217.10,224.80,201.50,206.20,212.474791178857901942,3932552,44776,835568165.00,244439,6.22,23.30,-10.90
22-October-2019,238.20,252.00,206.00,218.20,231.067799832090736848,5102756,60951,1179082602.00,392376,7.69,46.00,-20.00
18-October-2019,197.35,245.45,196.65,231.50,216.566839500035645678,5189970,53878,1123975400.00,298733,5.76,48.80,34.15
17-October-2019,169.80,204.00,165.95,197.15,185.614854676517366989,7796400,62947,1447127653.00,837577,10.74,38.05,27.35
16-October-2019,190.00,195.00,168.00,172.90,182.159048666653988627,4995515,42236,909978260.00,763444,15.28,27.00,-17.10
15-October-2019,189.00,196.30,182.20,189.05,189.531353042676340710,4667059,42681,884554007.00,418924,8.98,14.10,0.05
14-October-2019,213.00,215.75,193.60,197.90,204.034546127764866746,3956565,43518,807275944.00,263793,6.67,22.15,-15.10
11-October-2019,190.95,215.00,176.60,209.95,192.803954208813832012,6866911,81976,1323967594.00,462316,6.73,38.40,19.00
10-October-2019,228.05,240.00,187.50,195.00,207.884191467391665740,5263455,68854,1094189087.00,459864,8.74,52.50,-33.05
9-October-2019,239.95,246.80,232.20,240.30,238.565729858702201698,1815598,21672,433139462.00,86089,4.74,14.60,0.35
7-October-2019,245.10,248.00,213.00,234.80,231.095727345462078437,2452246,31440,566703573.00,146989,5.99,35.00,-10.30
4-October-2019,265.45,272.00,241.60,245.45,254.370236811463296988,2603928,38381,662361782.00,117251,4.50,30.40,-20.00
3-October-2019,272.15,299.65,252.50,265.45,275.889243667914573541,3263064,49974,900244259.00,148532,4.55,47.15,-6.70
1-October-2019,252.05,283.15,226.10,267.45,247.608648658963554956,5974036,83728,1479222981.00,252384,4.22,57.05,15.40
30-September-2019,363.00,363.00,240.10,255.50,284.743555065466488740,6498592,89077,1850432189.00,422699,6.50,122.90,-107.50
27-September-2019,412.05,414.25,383.65,389.45,399.847101463545923307,1218684,19996,487287265.00,104178,8.55,30.60,-22.60
26-September-2019,425.10,436.35,405.10,414.80,425.147221841703609356,1029297,14483,437602760.00,127864,12.42,31.25,-10.30
25-September-2019,428.00,433.60,420.00,423.95,425.901193787257097552,705067,8537,300288877.00,75061,10.65,13.60,-4.05
24-September-2019,437.20,444.60,427.35,434.65,435.245301441131047731,695426,9658,302680899.00,96250,13.84,17.25,-2.55
23-September-2019,435.30,450.00,428.55,437.10,439.108461531955920535,1182410,16663,519206236.00,198088,16.75,21.45,1.80
20-September-2019,401.05,434.00,395.25,428.00,416.466407081461598628,2105667,30128,876939570.00,163873,7.78,38.75,26.95
19-September-2019,420.00,422.25,378.85,395.15,398.784640760786456202,1530206,24636,610222650.00,112968,7.38,43.40,-24.85
18-September-2019,434.00,439.80,412.00,419.15,426.633366112050767677,762690,11886,325389002.00,69195,9.07,27.80,-14.85
17-September-2019,424.80,437.10,421.00,429.05,429.952710025002515733,1033496,18358,444354406.00,66687,6.45,16.10,4.25
16-September-2019,445.25,456.90,431.00,435.20,446.991647211306417527,966743,15458,432126046.00,126377,13.07,25.90,-10.05
13-September-2019,450.00,454.35,432.80,441.75,442.575630084076602288,1325339,19286,586562743.00,100786,7.60,21.55,-8.25
12-September-2019,437.00,458.80,435.00,449.40,449.081300434663176434,1547175,25970,694807361.00,94812,6.13,23.80,12.40
11-September-2019,427.00,437.00,422.10,431.30,430.094322201732318059,1188119,17575,511003236.00,77306,6.51,14.90,4.30
9-September-2019,429.80,434.45,421.00,424.25,428.285554920320734865,1040735,15659,445731767.00,145775,14.01,13.45,-5.55
6-September-2019,420.70,438.80,406.20,425.75,424.669721927388582292,2210286,36581,938641541.00,203402,9.20,32.60,5.05
5-September-2019,458.00,468.20,443.30,447.90,458.590978134949246186,987512,15380,452864094.00,54823,5.55,24.90,-10.10
4-September-2019,446.20,465.70,443.40,458.20,455.474030759967077803,1023018,17798,465958132.00,56649,5.54,22.30,12.00
3-September-2019,446.00,464.55,434.75,454.75,451.235782183571557742,1117014,20810,504036686.00,58902,5.27,29.80,8.75
30-August-2019,449.40,461.20,434.60,455.35,446.314304246286743486,1609571,26435,718374561.00,69833,4.34,26.60,5.95
29-August-2019,433.90,455.45,421.10,449.35,436.182320930291284200,1900824,33476,829105824.00,116595,6.13,34.35,15.45
28-August-2019,465.00,473.70,446.65,457.05,458.359365048488860582,1274932,20948,584377022.00,99963,7.84,27.05,-7.95
27-August-2019,495.35,499.70,468.30,471.55,484.508920638676437497,1293237,22206,626584863.00,108422,8.38,31.40,-23.80
26-August-2019,500.00,506.95,466.00,488.25,485.794850203513771047,1642395,29118,797867033.00,111507,6.79,40.95,-11.75
23-August-2019,452.20,479.40,436.25,467.90,465.627088724947701696,1753881,25701,816654504.00,115954,6.61,43.15,15.70
22-August-2019,472.00,472.00,439.05,449.90,451.034141364475956395,1679927,29136,757704432.00,124585,7.42,32.95,-22.10
21-August-2019,521.45,521.45,471.50,482.85,497.915654327657093979,1288353,23733,641491127.00,105279,8.17,49.95,-38.60
20-August-2019,539.00,540.80,505.05,521.45,516.926207236392925488,1515921,27158,783619293.00,57654,3.80,35.75,-17.55
19-August-2019,560.00,572.00,530.00,536.55,549.196660687547138095,1356387,24292,744923211.00,97760,7.21,42.00,-23.45
16-August-2019,521.80,562.20,498.00,551.10,523.577543021633590095,2353932,45128,1232465933.00,158602,6.74,64.20,29.30
14-August-2019,586.50,625.00,543.00,551.30,573.059225451908427418,2254605,44747,1292022195.00,218967,9.71,82.00,-35.20
13-August-2019,518.05,586.00,505.00,573.65,556.098447023606942854,2068544,38652,1150314106.00,201841,9.76,81.00,55.60
9-August-2019,446.00,520.65,446.00,505.55,487.728861637827576425,2383108,38296,1162310552.00,200962,8.43,74.65,59.55
8-August-2019,450.10,458.60,425.40,444.35,438.716762944137364339,1781656,33367,781642353.00,124697,7.00,33.20,-5.75
7-August-2019,505.50,505.50,440.50,445.65,467.686830305459396726,2103291,37526,983681501.00,236838,11.26,65.00,-59.85
6-August-2019,475.00,519.95,471.00,514.10,501.555636332412667973,1397540,21850,700944064.00,104304,7.46,48.95,39.10
5-August-2019,469.90,487.60,458.00,476.60,473.215233308206816869,1235083,21333,584460090.00,43591,3.53,29.60,6.70
2-August-2019,517.00,526.45,475.10,490.55,509.697064783450278248,1190304,20678,606694455.00,95878,8.05,51.35,-26.45
1-August-2019,535.80,543.50,514.05,521.65,526.788508254016429215,850071,14473,447807634.00,55448,6.52,29.45,-14.15
31-July-2019,529.00,544.10,506.15,536.20,524.688718256942896826,1332693,22102,699248982.00,59254,4.45,37.95,7.20
30-July-2019,551.95,579.55,516.30,524.05,548.876533370814069630,2006364,35187,1101246117.00,125399,6.25,63.25,-27.90
29-July-2019,590.00,599.00,547.40,559.00,573.561300079772341490,1480463,26977,849136283.00,223105,15.07,51.60,-31.00
26-July-2019,615.25,639.80,613.35,624.15,627.275652210756614551,519234,8373,325702846.00,38736,7.46,26.45,8.90
25-July-2019,618.30,627.75,604.60,612.05,616.108433431883968236,516824,9338,318419625.00,29547,5.72,23.15,-6.25
24-July-2019,644.00,649.40,607.45,611.85,626.180266177858382816,514994,9753,322479080.00,57847,11.23,41.95,-32.15
23-July-2019,652.50,658.80,634.80,640.45,643.770658595909813125,469514,8752,302259337.00,37157,7.91,24.00,-12.05
22-July-2019,633.30,661.00,619.45,655.70,643.862805355361782446,568477,10006,366021196.00,46044,8.10,41.55,22.40
19-July-2019,662.80,671.50,631.50,635.35,650.498258684710615662,503068,8887,327244858.00,43734,8.69,40.00,-27.45
18-July-2019,664.00,678.20,652.00,658.75,666.312384453194187172,554429,10779,369422909.00,36227,6.53,26.20,-5.25
17-July-2019,635.90,672.40,635.90,667.80,658.052531319057848821,649365,11251,427316282.00,60994,9.39,36.50,31.90
16-July-2019,630.00,651.05,614.10,646.10,637.943844358548420981,871079,15284,555699486.00,49692,5.70,36.95,16.10
15-July-2019,664.95,669.30,631.10,638.30,643.661585900508563745,752708,13579,484489225.00,125274,16.64,38.20,-26.65
12-July-2019,675.45,679.45,662.00,666.00,670.606019938194921152,421001,7626,282325805.00,36488,8.67,17.45,-9.45
11-July-2019,665.15,683.60,653.50,672.50,671.790272056215089740,763923,12824,513196040.00,95630,12.52,30.10,7.35
10-July-2019,688.00,695.65,654.00,659.95,679.207043565199379573,613127,10830,416440177.00,63652,10.38,41.65,-28.05
9-July-2019,690.00,702.30,670.65,686.40,689.647595098976437723,914258,14981,630515831.00,59093,6.46,31.65,-3.60
8-July-2019,737.95,737.95,677.20,689.10,702.999622055864053059,920771,16536,647301665.00,94359,10.25,60.75,-48.85
5-July-2019,709.90,744.95,703.90,727.00,724.980078954003908301,1522912,25142,1104080862.00,170960,11.23,41.05,17.10
4-July-2019,693.10,728.80,692.60,703.95,713.020421705010660390,1626113,28112,1159451777.00,126889,7.80,36.20,10.85
3-July-2019,641.70,696.35,637.10,690.95,675.096210283592369658,1469292,26577,991913461.00,104789,7.13,59.25,49.25
2-July-2019,624.00,648.60,612.05,641.70,632.028591457190636258,828814,14477,523834145.00,72659,8.77,36.55,17.70
